individual_id,user_x,user_y,gender,age,edu_secondary,edu_tertiary,income_k,logincome,risk,has_children,logit_0,cuisine
135,96.5825815244485,77.97958042329348,1,57.51835790431435,1,0,149.48207476371098,5.007176484395932,1.3004778127955914,0,44,Mexican
136,23.933508209581976,86.72604131084306,1,45.366738423883845,1,0,151.1563583407033,5.018314786769435,0.7945508443347036,1,9,Mexican
137,80.81150128937004,6.3681124220468455,0,32.162061002098845,1,0,101.82163168037175,4.623222573491848,0.6461395405044248,0,24,Ethiopian
138,23.1228304048803,58.96854487035268,1,34.939893095109625,0,0,81.9526931770358,4.406142168311046,1.6924278204817504,0,58,Mexican
139,13.748694797777416,67.84407043714859,0,33.75018349263505,1,0,48.69018924135045,3.8854775568444904,1.374558710618845,1,58,Mexican
140,99.21906895152472,28.575198481557173,1,42.68776768692399,1,0,44.61311006475189,3.798027763472052,-2.3481721895975376,0,66,Chinese
141,76.09127595588501,4.652716766613862,0,28.183479876626205,0,1,108.94265029406532,4.690821599675628,-0.3648116220932266,0,46,Lebanese
142,33.253590652220666,94.45527910270573,1,18.0,0,0,87.73270686184492,4.474294770125091,-0.024420244981685175,1,92,French
143,63.651704125477856,60.18486061318925,1,26.29533706428674,0,0,37.650369307061,3.6283427631502785,-0.7431599926653872,0,79,French
144,92.81846814636464,18.167941079661343,1,21.957285462258994,0,1,186.03439224626354,5.225931561170266,-0.13195171687095256,0,58,Mexican
145,1.7823184026521055,19.00721761341725,0,28.755241368654413,1,0,41.28933727546685,3.7206042892840068,1.2008141702789088,1,92,French
146,52.18717978245897,49.58219859036704,1,49.494934024106634,0,0,136.76184712643462,4.91824107101533,1.0165911294240055,1,38,Mexican
147,80.04912055691526,85.9436311444911,1,29.74410016043531,0,0,47.186171103839506,3.8541008645748476,0.3164859390843583,1,64,French
148,21.295603224034497,43.726884144766366,0,35.21786813030051,0,0,55.02489063372047,4.007785639836183,0.14100651727805483,0,53,Japanese
149,42.16175090625895,5.47173770819418,1,28.444083855939308,1,0,131.47102950135545,4.878786519371969,1.149767038770017,1,67,Japanese
150,0.9933693670982957,78.97656793360066,0,50.914391063634156,0,0,54.01706054516942,3.9892999326886547,-0.3487411767852962,1,49,Japanese
151,27.531321879489834,71.77400045433365,1,46.60756655621046,0,0,65.44118424015674,4.181151788710163,0.11338043392829282,0,46,Lebanese
152,42.13559217565558,14.333587216899957,0,38.38397633412836,1,0,126.16601905771044,4.837598651232234,0.2451755495489201,0,4,Chinese
153,19.252168025197935,31.38152333176353,1,29.108031826118264,0,1,33.15374320020928,3.501155627307275,-0.7088584314554259,0,58,Mexican
154,80.51701673672972,1.2625830357479995,0,34.92626456372719,1,0,44.63081328990318,3.7984245014171814,0.6659158783484487,0,75,Japanese
155,4.9105972697555895,56.600038498509356,1,20.882443266609044,0,1,71.54238782491672,4.270290110753821,0.43642702758191687,0,49,Japanese
156,68.68106961543961,72.68109050517067,1,67.9542043504344,1,0,81.06206952094827,4.395215151603944,0.31495010099650844,0,66,Chinese
157,47.969376130167696,36.76567217785285,1,36.69656332301527,0,0,19.3945748651528,2.964993380834869,0.9401603974399982,0,75,Japanese
158,83.99700992017513,45.41635524510054,0,30.49417296463922,1,0,42.29767852462061,3.7447322033315604,-0.15341789937987782,1,92,French
159,32.136583878219874,9.271986717104152,1,27.64219972073603,1,0,57.693242621142886,4.055140054370656,1.459832524851909,0,85,French
160,6.043793213558557,9.095116720087482,1,39.602306519518386,0,1,172.24543971138425,5.1489204347182485,1.4251992083492,0,32,Chinese
161,68.2706456428307,68.07357672306377,1,42.29026659666318,1,0,67.5952733332767,4.2135380594989496,0.004553299806109703,0,46,Lebanese
162,24.317416588742535,64.04614421560298,1,28.88403833444584,1,0,49.66476319079082,3.9052956915252928,0.19054835934599482,0,58,Mexican
163,6.913918311155143,87.29199617462652,0,50.251177935635205,1,0,95.02305685046626,4.554119565841884,-2.3893778305793383,0,22,Chinese
164,10.960694983251273,16.905576511943455,1,30.88130394786237,0,1,34.60926419673084,3.544121397575285,-0.8216249592192727,0,9,Mexican
165,46.737799144534755,77.59492194033726,0,18.0,1,0,41.22620539508707,3.71907410743814,-2.3090152264196298,0,22,Chinese
166,85.44445157050565,21.038644476715874,1,18.0,1,0,77.31740647297792,4.347919111006968,1.130759922715581,0,31,Japanese
167,7.664186926890304,78.8914797103218,1,37.569951391850026,0,1,36.10380365723194,3.5863982242546486,-0.12691393483562335,1,49,Japanese
168,54.75000011493021,78.62548628154124,0,35.295998802945256,1,0,51.73045597006891,3.9460466983989413,-1.8806470952550072,0,46,Lebanese
169,92.00470428587104,48.097276592788106,1,19.842243419071785,1,0,48.979207446307,3.891395870223383,-0.6146746318894145,0,38,Mexican
170,45.9553670010184,59.89791554809531,1,52.384790601959125,1,0,30.764129133671727,3.4263493727439136,0.32078268744125027,0,94,Korean
171,59.93187807242845,50.437345123375756,1,20.084532934623876,1,0,60.29395609386268,4.09923186809384,0.70546423779559,1,80,Japanese
172,30.687852974345063,54.13529803491126,0,34.47632540041087,1,0,102.20199350538245,4.626951183502873,-0.7133779123350242,0,75,Japanese
173,92.49269434027916,97.05508020302189,1,23.105820211505037,1,0,53.56363788745001,3.9808704402387636,-0.8662699139386043,1,44,Mexican
174,39.57946098969964,79.8745272555339,0,57.72075891457338,0,0,56.733863183463306,4.038371266736542,1.422047668213272,0,18,Chinese
175,63.508814775092645,22.99691652490331,0,59.93131844415308,0,1,36.583326671903535,3.599592581197957,-0.391257967408335,0,78,Indian
176,5.120709286293723,2.84638061713518,1,50.932176689883235,0,1,161.68937432757326,5.0856770521640104,0.2969039792228592,0,92,French
177,12.28477519037694,22.02125178336386,1,20.282543889019987,1,0,95.70881209101115,4.561310374585615,-0.06778442867643793,0,15,Japanese
178,82.90227537008228,28.549182770003945,1,40.88424288568325,0,1,77.91140863097169,4.355572394412561,1.9518785658365787,1,75,Japanese
179,78.10640826310915,50.46658125966791,1,42.294098091623134,0,1,97.79286030269986,4.582851571336041,0.8019716770763026,1,80,Japanese
180,13.844892377658468,77.80365523339779,1,40.28696011096242,1,0,76.50576190696181,4.337366057041406,-0.10374388768420556,0,70,Chinese
181,92.13317935208427,94.30186320361913,0,25.736477187066225,0,1,36.99207372854481,3.6107036661422387,-0.373241376952153,0,71,Lebanese
182,70.44357972639433,69.39164454759089,0,58.10898571618695,1,0,35.982957465034445,3.5830454226161343,-1.3925324104894368,1,90,Chinese
183,54.6551813367495,36.921722973788306,0,42.05842696168707,0,1,71.59177691756042,4.270980219851013,-0.11368621425379997,0,92,French
184,98.2467574726993,6.560922542750481,0,35.18760099720976,0,0,24.48715306612455,3.1981486153754832,1.2994710973941357,0,39,Mexican
185,89.76783107422655,26.393098909487065,0,19.418276819147202,0,0,81.8144564132066,4.404453956761819,-1.0432804082262703,0,9,Mexican
186,57.44758420233384,51.28662680937877,0,38.579689531702925,1,0,72.02163352025325,4.276966539444392,1.1354510437990355,0,31,Japanese
187,55.4476808071934,64.71673318283992,1,54.99110063950232,0,0,136.55808839215544,4.916750080088233,-0.23714504688028856,0,18,Chinese
188,18.54741590544805,27.197820430902155,1,49.662937625942895,0,0,42.429826563411346,3.747851571612463,-0.7409349305740274,0,74,Indian
189,14.843865774278353,3.0304170594405044,1,18.0,1,0,95.02721250112644,4.554163297962601,-0.85511569805982,1,74,Indian
190,93.92555841521393,34.67541301762039,1,18.541507127499642,0,1,60.98993484946095,4.110708848091053,-0.23867857747054355,0,79,French
191,10.956460430560977,37.832699566147014,0,40.836401934767714,1,0,55.24454411652166,4.011769586499624,0.30813166176372514,0,97,Mexican
192,38.407945904141414,66.54236879194613,0,23.214106288353385,0,0,81.4678382063083,4.400208319127096,1.922189344505541,1,31,Japanese
193,24.44909293061597,66.1480973773685,0,26.437512989745287,0,1,22.462808239720935,3.1118609744293684,1.4941848021260127,1,92,French
194,9.849288379186216,58.08627476668515,1,30.097045136442645,0,0,27.07163123213888,3.298486361586757,-1.0801303559199564,0,20,French
195,10.68655046685507,54.82545074639875,1,30.252828501570292,1,0,48.15697979730662,3.8744660871841496,0.1112806982869784,0,58,Mexican
196,51.97517077112073,29.62341178657576,0,22.012659567780435,1,0,41.145405880428065,3.717112277644531,-0.541525826081728,0,18,Chinese
197,45.572905099809844,3.866652012956684,1,24.14364732312937,0,1,47.86386877658411,3.8683609144949727,-1.5739746096703848,0,44,Mexican
198,59.90030248885009,0.04867594752598903,0,18.0,1,0,72.02257950747028,4.276979674122935,0.36134126475423295,0,4,Chinese
199,50.18135936855311,50.17261216916143,1,41.3903866311694,1,0,67.13348669437735,4.20668297603843,-1.2853075496155577,0,22,Chinese
200,6.0669695914957185,94.98369391498449,0,27.28646986280296,0,0,42.215046202420055,3.742776702575917,-0.6130240788096075,0,44,Mexican
201,60.86590451398208,67.20026837921435,0,28.567155221423597,1,0,160.42480819192068,5.077825348011246,-0.3583961585656519,1,46,Lebanese
202,46.27735236945656,70.42730952349673,1,55.20306851823437,0,0,205.9408138166685,5.327588815938134,0.9670503163444893,0,22,Chinese
203,18.10671411661072,64.75821773323257,0,60.786146413683234,0,0,88.44713759434894,4.482405058231929,-1.8167861106246292,0,5,Japanese
204,56.81087348454958,95.41383145344952,1,18.34835043859946,0,0,30.95321457683204,3.432476857285853,0.2401594392351968,0,90,Chinese
205,79.66902388813615,58.531039271195006,1,21.059533944600396,1,0,78.11502953155365,4.358182477916072,-0.17355586632807207,0,31,Japanese
206,45.53549670732038,73.84515305314945,0,30.815602967054335,0,1,29.91260329725597,3.3982799065425606,0.5311996176100106,1,22,Chinese
207,81.2236277962788,92.72911735521501,0,42.11381421899288,0,0,38.7204502437086,3.656367890535723,1.1643580043957091,1,0,Japanese
208,82.63756067215121,2.9956597665086293,0,25.26230220773698,1,0,69.98915363394276,4.248340281957132,0.08456935820339952,0,34,Lebanese
