restaurant_id,x,y,rating,cost,cuisine,c_16,c_17,c_18,c_19,c_20,c_21,c_22,c_23,c_24,c_25,c_26,c_27,c_28,c_29,c_30,c_31,c_32,c_33,c_34,c_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,Chinese,Ethiopian,French,Indian,Japanese,Korean,Lebanese,Mexican
16,38.0958889203853,76.416013136596,5.0,24.070674088172428,Chinese,0.7368373912295207,1.3633316290881015,0.13136056663198525,3.797599118797686,0.23617748971932404,1.012515476977173,0.4375529202192414,0.07058687659059702,4.3661418969319366,-0.5729080191434414,0.19391789662097803,0.4239658440024308,0.2741092189988787,2.6181201804333676,0.42323692539998065,1.1990051741723988,2.6322666619760184,0.36276524801706084,3.217065375566743,-0.3392898562707795,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,True,False,False,False,False,False,False,False
17,93.88039133107718,31.968979646702767,3.279423062866649,14.900579111637605,Korean,1.5746340731042836,0.9477711732437943,0.5779294443123358,1.3337166339848372,0.11009118664261856,-0.9138691467058685,1.7850524682110034,0.18545446227085485,2.4480440453699077,0.06418576935755291,0.3675647339862643,0.32018193713855375,0.0788258584460799,1.3683142571616875,0.015445450986221762,-0.28946177970805437,0.7494102809150512,0.16025394401587706,2.5334739083058007,0.2084992780401571,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,False,False,False,False,False,True,False,False
18,43.24759327904159,27.01457415914653,3.8902999916975958,10.0,Chinese,-0.03107508846786004,1.5057299937513098,0.4299226030218254,3.454929932604993,0.4148897511422656,-1.029530207374499,0.46282693934445596,0.4679684717950882,3.450696263531137,-0.22163251848723822,0.5153513046400552,1.2245044595341887,0.39779204377570154,2.5228344947647936,0.19109474684993372,-0.6743229796913385,0.5642523841527345,0.3028033497077276,4.168321454628712,0.12096816759324576,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,True,False,False,False,False,False,False,False
19,80.10558863263945,63.82388061231213,5.0,23.399774457322504,Lebanese,-0.6834466274652374,1.0946483887130245,0.39133862791394475,3.572425857208711,-0.11962775887785221,1.2097964496316869,0.46545341602700324,0.4325978173135291,3.847738044725573,-0.030930335429184688,0.6803502708678192,1.0611443092009172,0.21684094433383005,3.612900206304968,-0.5036951504215692,0.21057538661984573,1.4566701703993095,0.3058798463636639,3.658642647553837,0.41856478915619,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,False,False,False,False,False,False,True,False
20,6.869013345815722,60.36444763691112,4.540216933945748,17.9911761971902,French,1.095629698519445,0.39880387934859535,0.38441177628667383,2.8488182159506112,0.4665694405943743,0.5018723037790331,2.4935441635640427,0.28327182676021095,2.9126669032124837,0.3975757253569741,-1.0139094304689262,1.5299848479952165,0.24055332370107685,2.725264704580563,0.0786942490761663,-1.4267844553354503,0.49372650320479805,0.4850417849284362,2.147200622584742,-0.020682543482926308,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,False,False,True,False,False,False,False,False
21,79.55745584289767,3.2008156425796797,4.025566493573359,29.701602824206507,Indian,-0.309576637220662,1.1403339366984655,0.37705501614022136,2.6301310551050814,0.2929513450707514,0.13884617715623349,2.4039890427724684,0.3474749063566195,3.6602446779220634,0.02317820393355331,1.1252089574313968,3.201918151866953,0.3096486048379215,3.0256625214708484,0.010996400992106548,0.5763804358295409,0.34707980008345213,0.07022034185415466,2.356451314285708,0.5726448862631853,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,False,False,False,True,False,False,False,False
22,45.544782210593304,79.01725413382856,4.734516717037986,13.777976563288675,Chinese,0.7257522247990231,1.1178396656300174,0.16923718058996437,4.659462888598571,-0.1735553321489816,0.6407611133416717,1.0228507459311884,0.14283334578461065,2.4305139885190163,0.14100850066649687,1.844395424762401,0.6641982073048565,0.34356129234775795,3.822561233591403,-0.32148708742756704,-0.8087868449099115,3.2175859988081412,0.04737675763890749,3.9490146294014443,0.3484621688919555,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,True,False,False,False,False,False,False,False
23,98.85965181137293,58.39645435009667,4.304407573152193,24.69654945846144,French,1.5490716333717869,3.003162566037899,0.32438180881147355,2.8327986865605688,-0.30023403499929724,0.5273326651106617,0.8626740790993878,0.0929706491102603,1.663312936204219,0.34954607479295285,1.9948954403470056,1.3202565151616692,0.2274864362608916,2.0209095799654047,-0.3253035916228014,-1.2820779498359662,2.9011319292513607,0.19636467901772373,3.8448517987697426,-0.6513910975950165,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,False,False,True,False,False,False,False,False
24,3.8912297642321847,44.642290751790256,4.413093989790326,18.79596045062748,Ethiopian,0.6300798224934151,0.5079680938348272,0.13740317620496484,3.496826177615657,-0.084199189611499,-1.1543602352166882,0.6712735538677344,0.1285387420657339,3.4507888631748505,-0.3494146840648686,-0.6422731712482188,1.102890668350192,0.7121205201183816,2.7142224851982797,0.05960219410847003,-2.3532705624811396,0.6644756011710051,0.03607761223215589,3.0093138100586816,-0.03393471160337692,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,False,True,False,False,False,False,False,False
25,18.817251529331426,62.70556468552484,3.715808433323117,21.354036227113994,Indian,0.07349323700188944,1.0102503066394022,0.36773528682481477,3.405189024481138,-0.21476466161923036,-2.213333479396823,1.2346670304497427,0.3579790610361938,2.6323564400733224,0.14100802972744186,0.1158274417961782,0.4086130077378598,0.27717993628571214,1.2908096275897065,0.19338207372585717,-0.5996147707931453,1.4004367034680791,0.32356448243652863,3.6672762108267993,0.28567720250071515,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,False,False,False,True,False,False,False,False
26,21.53177994727462,15.09701076574964,4.167021600981776,14.522301853032669,Lebanese,0.7322713538852552,0.7751821112556544,0.1666412373688669,3.718202248809678,0.19678023009213852,-1.6817565103951275,0.7479502160125004,0.39045527160613813,3.196089954455991,0.18976488126149096,-1.188652529297361,1.3302256444438887,0.20741616772461086,3.192658081390138,-0.10789230011455965,0.6631883251990381,0.5543833723183028,0.372443012560414,4.49358374609258,-0.08441507925660703,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,False,False,False,False,False,False,True,False
27,53.61443066795745,10.038679422454933,4.2627288607747555,32.00671486614779,Chinese,-0.6425753924333545,0.9233509036125104,0.2774418342172879,3.1780761561446718,0.10321758364880307,-1.7880942510621582,0.40338963175492193,0.4197305624943391,2.3307633104441536,-0.08905318337012476,0.17640354615212148,1.0010998808625673,0.06781622085065721,3.2604749815958516,0.08174287134001744,0.1747019645782317,0.9864200673778358,0.2815309884721214,2.41346233472574,0.263463511229537,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,True,False,False,False,False,False,False,False
28,73.11584319806627,93.96510394411747,3.601420186816405,18.60045128574825,Indian,-0.17809317531243013,2.7061386613447174,0.05338086125477918,3.3121575817766122,0.2980118748740602,-2.218534945031401,0.6324726551039178,0.2441293108270857,2.3955704182459456,-0.20737816995192762,0.13311184059362308,0.6207582300322703,0.37783825111399716,4.2397595795529,-0.08288307580790169,0.9645664038751576,0.5110540327726296,0.3378182827983894,3.570610165073488,-0.052348667109658055,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,False,False,False,True,False,False,False,False
29,94.33181844632018,37.47385050177762,2.326578581167626,30.15400397717498,Korean,-0.5739545594102071,1.255061293128513,0.2464916226852198,3.3535704466146785,0.04145979647931311,-0.6474307801655981,1.1612789324217039,0.3069769661626393,2.392038413104761,-0.34101079634160125,-1.047767659784892,1.8237325679667402,0.19278239123698895,2.50134542518493,0.11707015149250377,-0.9337138470568447,0.8053702533805017,0.5651672285524467,4.349950521098274,-0.0888422419168824,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,False,False,False,False,False,True,False,False
30,59.57502458740258,66.19827122744677,3.933929807502775,19.590302662683687,Lebanese,-0.20437531566217204,0.7567369034876716,0.44804397368171783,3.3922488620065328,0.1778181386385285,-0.528404320814362,0.3852413860017481,0.28724362720378366,2.2740727630080815,-0.16402651717093603,0.0403872195131099,1.5221728933866214,0.4062463517378158,3.30710888040298,-0.10480771473510399,0.09280955835376799,0.5331603059136558,0.37612456459355986,2.173786350881636,0.19714682265865044,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,False,False,False,False,False,False,True,False
31,51.05804552532703,47.08925816438495,5.0,13.906867926235545,Japanese,-0.4864951001088207,1.0966989869094665,0.10312273285221134,4.377285012492914,-0.00453996537192457,-0.03920917482874638,0.5555950633510137,0.10611292868133806,1.889916555014164,0.3274672192485287,2.0014479428113217,1.451453282568833,0.2762294394740921,1.810255134337097,-0.21331528466944527,-1.4275447824137177,3.174192732863631,0.17138451503863317,2.56578298182769,-0.2663931678725265,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,False,False,False,False,True,False,False,False
32,0.8872285585150852,6.789640356536919,1.8623119966624477,15.965647518411952,Chinese,-0.18577532395900828,1.583593089172753,0.7262608898093383,3.550849627094371,0.36948411574657253,0.214975948415751,1.0764374996125632,0.37213994310922716,2.056560749634488,0.11833672623327811,0.594160338767225,0.6343235529258897,0.3603746318396143,2.5178416166341986,-0.568394976344437,1.6806014998669299,0.406788554419465,0.2920699808821927,3.1036070970684717,0.1308640447214627,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,True,False,False,False,False,False,False,False
33,43.48162283835888,43.149363088036075,3.269376575530603,26.590209459510348,French,-0.38053641675867705,0.5507817667237308,0.3934769055694376,2.8496597594241635,-0.06423979295653824,-0.3843588025535037,2.7554348109510043,0.17730156295960003,2.779364833965005,-0.37605829976601707,1.2391497362538775,0.5715292949088265,0.20529062349944874,3.6231593865066616,-0.19632076986266744,-0.3344971409768266,1.3872931842563327,0.34209851145396075,2.2467361362496376,0.17858893880984975,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,False,False,True,False,False,False,False,False
34,18.588368551977098,52.970531670190454,3.818148514204337,17.10680670653873,Lebanese,0.0889776353222905,0.8533330200954615,0.3319514713794228,2.44692730914909,0.27488844508760596,-0.2539040780918864,1.1125447056792663,0.2814544509718522,4.363979820566892,-0.64019470578461,0.8322863015572682,0.39203045467088415,0.12450057271845849,1.902216593287924,-0.20055846035981548,-0.5526650550746358,0.9815517318458818,0.169239464492887,2.4843597175652605,-0.004840291809572579,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,False,False,False,False,False,False,True,False
35,59.90862529401394,72.09244666875834,4.215452301568815,20.410262495132645,Japanese,0.06367166142477786,2.5226893433295867,0.4134274791075226,3.884837926306729,0.061185443525633154,0.07325207460394176,1.0193891876918426,0.25975139220854265,4.031451571549547,-0.35387891337079985,1.0472747394903212,0.8765614567536605,0.4878924710076415,1.952146691983993,-0.06472710723698147,0.11796446642609712,1.0798746592250346,0.15360444918793492,2.8142170892618883,0.5615722366571091,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,False,False,False,False,True,False,False,False
36,30.639585663923352,40.43954647747654,4.904369005421347,26.979552454233417,Indian,0.29634710809428044,1.6714495223576995,0.17625538950062453,1.8095563956060041,0.1790897391405836,-0.9972038374246764,3.189707878985751,0.2841286718238779,2.979217725333453,-0.49884495017847624,1.6162427401223871,0.6794944680014194,0.24549599789703608,2.073207077851014,-0.008990351349531061,0.7016393439025648,1.4098813586356989,0.2732820988797788,2.728237761269749,0.2830489777267937,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,False,False,False,True,False,False,False,False
37,82.27824204975265,58.71303512352972,4.8339179579711695,25.40939813931379,Lebanese,1.4027711194838541,0.9734765233420463,0.15320104401622905,2.38545172081661,0.23126978177446778,-0.7138562876067133,0.5287408642110105,0.33381693803403856,3.04659020367174,-0.10448122456401233,0.513433955713527,1.1098158648996994,0.42146614400120086,2.552377727966876,0.488693548703272,-0.4529088042052865,0.3827633165870373,0.18527959749139866,3.318348183448974,-0.108286047591648,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,False,False,False,False,False,False,True,False
38,70.65155434054563,51.058224668218244,5.0,14.917195371178957,Mexican,-1.5468625676023853,0.7508919312387949,0.08257172719362085,2.9283541811008917,-0.07775844469427161,0.03541634614048163,0.6443086101556275,0.17132988595606743,2.1035656424017586,0.2317626181770439,1.4966187954959786,1.0591216303428501,0.10823272896827237,3.434484614670198,-0.34178493825272543,1.3230603885092553,1.8280044537655549,0.29777361576369976,2.6382911353629623,0.21800491612038345,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,False,False,False,False,False,False,False,True
39,83.00616609931176,72.0678011479822,5.0,18.5400084780993,Mexican,1.2956185848026505,0.9117045363831665,0.7051745350687321,3.3983416717886286,0.0958405790831512,-0.6779453651227033,1.6580543487623574,0.36892132285000817,2.4699480146962722,0.3517618405857505,1.2073051079158723,0.49015274290568683,0.6871310157382481,2.7505604013647025,0.39254620856204625,-0.11535208656199616,0.3757353853764024,0.25740558916497014,3.3860702662028275,-0.25186572715131667,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,False,False,False,False,False,False,False,True
40,86.62616828816473,20.340977215199054,3.4748379379797605,27.79679106995346,Mexican,-0.2372504457468327,0.3942982498599564,0.3857292836174624,2.210898940123626,-0.5106302122949259,-0.5718810615865102,1.90797790446234,0.2877053636222979,1.9523753503718504,0.271541433964509,-0.8395525475789282,0.690206031888783,0.27536254453725956,3.565438217480789,0.5321033923032077,0.9364466014813182,1.7648674751117754,0.45043250981412114,2.665260563803099,-0.1220253518805175,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,False,False,False,False,False,False,False,True
41,29.85348512836252,47.58040220637739,3.9549941632980543,17.268499075630267,Indian,-1.2323462066022715,1.7608939190444743,0.42334155867455625,4.7799818121574225,-0.04912492237190424,-0.105862315332335,1.3160230169263454,0.5596411189380777,2.02173078042968,0.06846576687289034,-0.35836980692157433,0.9866684482597055,0.177254889730261,1.1391296434208344,-0.39365932189438,-0.4016252288636638,1.6512731700471197,0.16825569622138478,2.505055974192229,-0.06194074553462512,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,False,False,False,True,False,False,False,False
42,49.360449792146795,60.76761307177876,3.6000779043147095,24.802953536288765,Japanese,-0.1724197671774095,1.2271471229017725,0.6474129478107855,3.966560531422378,-0.008069839190210242,1.3358313386717684,0.2076926381195757,0.34484347254470804,2.1022646916205194,-0.6014447523791951,0.15393147270768737,1.7232943431398566,0.1853989899582802,3.277451483736797,0.11304985478572761,-0.29544482475933553,0.8281148833637528,0.6024022667210334,2.789126105962157,-0.18724285919324293,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,False,False,False,False,True,False,False,False
43,81.89355770325862,52.772383841991214,4.349135504768635,21.056052605115195,Lebanese,0.09183837492938327,1.0865026181165804,0.33363604148582854,3.519360835520856,-0.00373890464245983,0.31866528801613553,1.5580387291743638,0.2641776164156114,3.347736364725707,0.04843503334946913,-0.5325886778080797,2.4163629571088756,0.32692433111864533,3.4355698232389114,-0.12574245880191715,-0.4483850985743765,1.9286502996634716,0.2900911874243916,4.08567024158222,0.5954427279272178,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,False,False,False,False,False,False,True,False
44,93.92041360238717,72.33834149872737,3.6993495624872477,13.773142771305746,Mexican,1.0675584570477854,0.459115452286179,0.035430702044775914,2.7220001201076647,-0.1759497281640667,-0.3375952500500365,1.4925717437711423,0.4041753950299715,1.1637885166004895,-0.06328204144267591,-1.4463232085112894,2.17513713105172,0.24841402563171816,2.5020327029620284,0.33764026484719406,0.35829407621465803,0.3676110918715256,0.5058291058264031,2.4081892485371186,-0.06270377338299822,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,False,False,False,False,False,False,False,True
45,17.875701566786763,61.972541659590895,3.261550733718977,21.522725483360876,French,-1.0616344482718332,0.6511746022642673,0.2844263500504052,4.757778196136172,0.2607391235160598,-0.5852682780074072,1.0282327805789246,0.546101887920909,2.057669254026929,0.45538793817464673,0.32146297531060014,1.2436153604020814,0.5278365897687115,3.0496431284013714,0.4624269175704238,1.8999414373458665,3.2370164362848,0.26006275369258924,4.422711919179542,0.14657196664915423,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,False,False,True,False,False,False,False,False
46,56.228338396163345,76.34046146371463,5.0,17.008097706143744,Lebanese,0.21734820797221702,1.361637173711386,0.6363246325877399,3.2870873972705255,-0.0818237642980003,-0.1149199407897547,1.4912975171580867,0.5806252918901494,2.921125012614809,-0.7274436384504573,2.247622174353425,1.837954613324592,0.07917011705003332,2.342348333316249,0.426848840221608,-0.13792149860528066,0.6695290488934625,0.09525901716466191,3.1813664507477473,0.041583055185242086,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,False,False,False,False,False,False,True,False
47,80.66463352132259,29.86252025528,3.8797577265571093,20.61532931178204,Lebanese,0.11781950435342614,1.1672258075649686,0.2500828638213396,2.8301178211535527,-0.2760534368511571,2.2418177943952333,2.327440323886653,0.16212196724336225,3.8794543692390673,0.12156162904145398,-0.7123092277710391,0.44225479483661284,0.10797583595016647,3.786813392428209,0.13830564540174056,1.298292130064444,2.4536217727015406,0.28642739955174273,1.9494066667613925,0.19662385063254542,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,False,False,False,False,False,False,True,False
48,13.838470671609027,63.53979141788637,3.489016195282013,16.045814916507258,Lebanese,-1.68411089296333,0.7422729202645322,0.24610387104648443,2.311837366109268,-0.13936901125617523,-3.0,1.0311652895258983,0.2524387592430623,3.206831620676388,-0.20370005614356634,-0.07441533711311363,0.5060013128845755,0.3166607615869733,3.9012244108371585,-0.1051124581941659,-1.4077596948498208,0.7198267928343799,0.361147788916406,4.507846137196944,-0.0907877128414163,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,False,False,False,False,False,False,True,False
49,0.8308374432570376,78.85832644978893,4.659816264401712,23.219471000627664,Japanese,-1.1857552653505647,1.3539322686104893,0.2593878501308727,1.799946091477836,-0.06784732487761823,0.5351358932801163,0.570304462214443,0.15690068184145814,2.5340832621210834,0.21915180539080495,0.23881848747381274,0.4976921198511712,0.13662083655861298,2.968871008266234,-0.6153711150759827,-0.4723288079400659,0.934706325729634,0.4480884071726242,2.9823177788425737,0.25077569915439235,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,False,False,False,False,True,False,False,False
50,50.207739263548845,99.7118661536522,3.0313290048364707,19.701748040295207,French,0.6001020056275471,1.7564063501473608,0.4786812000687857,2.599508768639873,-0.29051583766846995,0.23249043938376243,0.3317194874385098,0.21263376336600132,4.230194111792814,0.08122536086843411,-0.9653507875216544,0.6284609290901139,0.42482799588630366,4.12152482546195,-0.011801596440342498,0.39337334130139595,1.7288545088538234,0.2816923387280218,2.4783046560768107,-0.40324844875473914,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,False,False,True,False,False,False,False,False
